prim_cusip,innet,ln_sales,name
"46663",1,1,"iWon Inc"
"74843",1,1,"QuestLink Technology Inc"
"03177",1,1,"Anam Mobile"
"97167",1,1,"WinMagic Inc"
"95756",1,1,"Westel Wireless Pty Ltd"
"89559",1,1,"TriSense Software Ltd"
"22264",1,1,"CounterpartyLink Ltd"
"05800",1,1,"Axiom Systems Ltd"
"19300",1,1,"Cold Storage Software Pte Ltd"
"89141",1,1,"Torro Inc"
"46286",1,1,"iPIX International"
"28031",1,1,"Edgewater Networks Inc"
"46936",1,1,"IntraVision Solutuions Inc"
"64184",1,1,"net Fusion Corp"
"Q5567",1,1,"LibertyOne Ltd"
"74556",1,1,"PS'SOFT Inc"
"86439",1,1,"Subaye.com Inc"
"48691",1,1,"K2 Network Inc"
"58560",1,1,"MeetChina.com"
"05306",1,1,"Authentica Inc"
"16974",1,1,"China Telecom International"
"38918",1,1,"Arbor Software Corp"
"88026",1,1,"Tempus Software Inc"
"05777",1,1,"Born Information Svcs Inc"
"75398",1,1,"Pudding Media Inc"
"75906",1,1,"Regisoft Ltd"
"18725",1,1,"Clinical MicroSystems"
"23535",1,1,"DSPA Software Inc"
"05192",1,1,"Aurora Biosecurity Solutions"
"24705",1,1,"Delinea Corp"
"45082",1,1,"Iberpacific Corp"
"13057",1,1,"Cabinet NG Inc"
"14459",1,1,"Cari.net"
"58976",1,1,"Meridian Systems Inc"
"35047",1,1,"Foundation Systems Ltd"
"05898",1,1,"Axway Inc"
"05189",1,1,"Auspice Corp"
"70429",1,1,"Pay88 Inc"
"69311",1,1,"PS Engineering SA"
"08661",1,1,"Beta Systems Software AG"
"01665",1,1,"All for One Systemhaus AG"
"00287",1,1,"AEC Holdings Corp"
"46567",1,1,"Iterium.net"
"07314",1,1,"Baystate Technologies Inc"
"91524",1,1,"Uniware Co Ltd"
"59508",1,1,"Micromedex Inc"
"68286",1,1,"Onstream Systems"
"73828",1,1,"Real Time"
"17208",1,1,"CHR Solutions Inc"
"59186",1,1,"MetraTech Corp"
"24664",1,1,"Delfour Corp"
"25617",1,1,"Document Dialog BV"
"16923",1,1,"China Infobank"
"27839",1,1,"Eat Sleep Play Inc"
"69217",1,1,"Ozura Mobile Ltd"
"84791",1,1,"Speed-Trap Ltd"
"19039",1,1,"Coast Software Inc"
"94700",1,1,"WealthCraft Systems Inc"
"92595",1,1,"VICO Software Inc"
"81380",1,1,"Secure Print Systems GmbH"
"47851",1,1,"Jobvite Inc"
"46334",1,1,"Innovative Systems Inc"
"67655",1,1,"Offermatica Corp"
"45227",1,1,"IPS-Sendero"
"58561",1,1,"MedLynx Corp"
"87874",1,1,"Technomatix Technologies Ltd"
"91207",1,1,"US-Analytics Solutions Group"
"55259",1,1,"M&I Data Services Inc"
"10492",1,1,"Brainware Inc"
"59215",1,1,"Metacafe Inc"
"78367",1,1,"SKC & C"
"72200",1,1,"Pinacor Inc"
"85975",1,1,"Stern Stewart & Co"
"01106",1,1,"Affinion Group Inc"
"22222",1,1,"Cougar Mountain Software Inc"
"68423",1,1,"Optimal Corp"
"28587",1,1,"Electn Transaction Tech Ltd"
"87736",1,1,"Synacor Inc"
"64094",1,1,"Network Associates Inc"
"09373",1,1,"Bloorcom Inc"
"14202",1,1,"Cardea Technology Inc"
"83311",1,1,"Sonic Software Corp"
"01270",1,1,"across Systems GmbH"
"22829",1,1,"Crownpeak Technology Inc"
"28662",1,1,"Elixis Corp"
"25253",1,1,"Diamond Computer Service Co"
"01773",1,1,"ASG"
"45661",1,1,"Informatel Pty Ltd"
"82790",1,1,"SilverStream Software Inc"
"72448",1,1,"Pitney Bowes Group 1 Software"
"03665",1,1,"ANTARA.net"
"03647",1,1,"Ansaldo STS SpA"
"35933",1,1,"Fuego Inc"
"00966",1,1,"Ahnlab Inc"
"45108",1,1,"Iconixx Corp"
"23246",1,1,"CyberCity Holdings Ltd"
"25408",1,1,"Digital Union UK Ltd"
"89276",1,1,"TradeBeam Inc"
"36897",1,1,"Genalytics Inc"
"81888",1,1,"Shazam Entertainment Ltd"
"69622",1,1,"Pacific Technology Holdings"
"75271",1,1,"Pyxis Mobile Inc"
"92435",1,1,"Vernier Networks Inc"
"80446",1,1,"SAT Corp"
"98184",1,1,"Wirecard AG"
"91867",1,1,"UNX Inc"
"55185",1,1,"MLS Data Management Solutions"
"46624",1,1,"JRWA Inc"
"69256",1,1,"TradeWeb Group LLC"
"59114",1,1,"MetaCarta Inc"
"93061",1,1,"Volante Technologies Inc"
"22591",1,1,"Creative Business Decisions"
"68352",1,1,"OpenSys AS"
"25234",1,1,"Diagram System Inc"
"29457",1,1,"Eracom Technologies AG"
"86185",1,1,"Stonestreet One Inc"
"05909",1,1,"Bango PLC"
"23186",1,1,"David Corp"
"46755",1,1,"Infused Solutions Inc"
"23125",1,1,"Current Communications Inc"
"01864",1,1,"Avanade Inc"
"94775",1,1,"Webmetrics Inc"
"75438",1,1,"Proximex Corp"
"15921",1,1,"ChannelAdvisor Corp"
"12305",1,1,"Burton Technologies Pty Ltd"
"38008",1,1,"Global 360 Inc"
"15620",1,1,"Cenzic Inc"
"23592",1,1,"Cytel Inc"
"70189",1,1,"Parsons Technology Inc"
"64211",1,1,"netCustomer Inc"
"36791",1,1,"Gateway Electn Medical Mgmt"
"74783",1,1,"Pyxis Technology Solutions Ltd"
"46193",1,1,"Ipedo Inc"
"58985",1,1,"Merinta Inc"
"82184",1,1,"Serisys Solutions Ltd"
"03728",1,1,"Apertio Ltd"
"92587",1,1,"ViaLogy Corp"
"42188",1,1,"HealthRamp Inc"
"42828",1,1,"Hexaware Technologies Ltd"
"70327",1,1,"PatientKeeper Inc"
"93016",1,1,"Virtual Genetics"
"46263",1,1,"IPtimize Inc"
"46101",1,1,"Investment Research & Info"
"73643",1,1,"Portico Systems"
"45467",1,1,"Impact Mobile Inc"
"42973",1,1,"Highwinds Network Group Inc"
"13892",1,1,"Capital Markets Co Inc"
"52914",1,1,"Authentex Software LP"
"57081",1,1,"Market Systems Technology Inc"
"46365",1,1,"Informiam LLC"
"36208",1,1,"Geac AEC Business Solutions"
"46991",1,1,"Jadco"
"68200",1,1,"Omnipod Inc"
"05835",1,1,"BWise Internal Control Inc"
"52211",1,1,"Leasing Solutions Inc"
"87167",1,1,"Synchronicity Inc"
"25500",1,1,"Ditek Software Corp"
"98655",1,1,"XLNTads LLC"
"29352",1,1,"Engate Technology Corp"
"43698",1,1,"HomeNet Inc"
"64028",1,1,"Nellymoser Inc"
"27914",1,1,"eBaoTech Corp"
"58514",1,1,"Megadata Corp"
"83421",1,1,"SolidWorks Corp"
"27704",1,1,"Eastern Software Inc"
"46753",1,1,"Intelligent Wave USA Inc"
"88852",1,1,"Titan Lenders Corp"
"09867",1,1,"BOOMj.com Inc"
"97785",1,1,"Wolters Kluwer Finl Svcs Inc"
"48447",1,1,"Kx Systems Inc"
"53961",1,1,"Lodestone Solutions LLC"
"68165",1,1,"Olympus Services LLC"
"82117",1,1,"Shanghai Xindi Computer Co Ltd"
"31884",1,1,"Financial Institution Tech Inc"
"64152",1,1,"NetCentrex SA"
"62015",1,1,"Motorola Inc-Broadband Commun"
"53654",1,1,"Liska Biometry Inc"
"57658",1,1,"Mast Storage SA"
"48670",1,1,"Kazeon"
"M1533",1,1,"Attunity Ltd"
"46865",1,1,"Interactyx Ltd"
"79644",1,1,"Sanra Software Ltd"
"00343",1,1,"Abilizer Solutions Inc"
"34470",1,1,"Foundstone Inc"
"17048",1,1,"RTS Networks Group PLC"
"61911",1,1,"MortgageFlex Systems Inc"
"65397",1,1,"Nikolai.com Inc"
"70477",1,1,"PearlNet LLC"
"23764",1,1,"Data2Logistics LLC"
"12842",1,1,"CDC Outsourcing"
"75756",1,1,"RedCannon Security"
"85756",1,1,"StatementOne"
"64754",1,1,"New Motion Inc"
"74566",1,1,"ProLink Solutions LLC"
"78552",1,1,"SETCo"
"79581",1,1,"Samsung SDS Co Ltd"
"20067",1,1,"ComBrio Inc"
"05692",1,1,"BTLookSmart"
"92280",1,1,"Vector Networks Ltd"
"23733",1,1,"DS3 DataVaulting Inc"
"46678",1,1,"Jabber Inc"
"03973",1,1,"arcplan Information Services"
"56170",1,1,"Management Support Technology"
"23531",1,1,"Cyberview Technology Ltd"
"04035",1,1,"Ariba Technologies Inc"
"68272",1,1,"OneSource Information Services"
"22769",1,1,"PeopleSoft Inc"
"49211",1,1,"Kerio Technologies Inc"
"85850",1,1,"Stelex Inc"
"88650",1,1,"Tier Technologies Inc"
"75327",1,1,"Relsys Inc"
"51494",1,1,"Landata Technologies Inc"
"63931",1,1,"Naviance Inc"
"92541",1,1,"Vertex Software Pvt Ltd"
"92957",1,1,"WSMI.com"
"76006",1,1,"RenderX Inc"
"92633",1,1,"Vertex Network Solutions Inc"
"12430",1,1,"CRS Retail Systems Inc"
"69482",1,1,"PSN.com"
"26753",1,1,"eMolecules Inc"
"37790",1,1,"Glenbriar Technologies Inc"
"09266",1,1,"BladeLogic Inc"
"42628",1,1,"Jack Henry & Associates Inc"
"30173",1,1,"EyeWonder Inc"
"63194",1,1,"Recommind Inc"
"06095",1,1,"Availity LLC"
"72430",1,1,"Pironet NDH AG"
"83527",1,1,"Softricity Inc"
"00224",1,1,"ASK Kodansha Co Ltd"
"87200",1,1,"TIE Holdings NV"
"93197",1,1,"Vormittag Associates Inc"
"87082",1,1,"SymphonySoft Ltd"
"60464",1,1,"Mirage Networks Inc"
"73185",1,1,"Polyphasic Inc"
"02141",1,1,"AlterPoint Inc"
"55383",1,1,"MSNBC"
"54161",1,1,"Lombardi Software Inc"
"66983",1,1,"Novasoft Systems Inc"
"48204",1,1,"Juno Online Services Inc"
"00425",1,1,"Acadel Technologies Ltd"
"67527",1,1,"Oce Document Technologies GmbH"
"09079",1,1,"BEXcom Pte Ltd"
"92317",1,1,"Varicent Software Inc"
"88727",1,1,"HIMSS"
"50219",1,1,"Korea Power & Electric Co"
"74537",1,1,"Probaris Technologies Inc"
"29156",1,1,"eMoney Advisor Inc"
"75460",1,1,"PublicRoutes.com"
"40547",1,1,"Hi Sun Technology Holding Ltd"
"89325",1,1,"Transtrack International"
"74754",1,1,"Quality Care Solutions Inc"
"86579",1,1,"Best Software Inc"
"58501",1,1,"Medix Resources Inc"
"94406",1,1,"WaX info Japan Ltd"
"42361",1,1,"Hemera Technologies Inc"
"23163",1,1,"Cyber Operations Inc"
"73848",1,1,"Priority Access Solutions Corp"
"35044",1,1,"Fotolia LLC"
"68141",1,1,"OLX Inc"
"90648",1,1,"UbiStor Inc"
"13027",1,1,"Celevoke Inc"
"31217",1,1,"Fastbooking SA"
"15147",1,1,"Cenit AG Systemhaus"
"81364",1,1,"Secure Resolutions Inc"
"62495",1,1,"Movero Technology Inc"
"43134",1,1,"Hilgraeve Inc"
"18892",1,1,"Click&Buy LLC"
"60266",1,1,"Mindmaker Inc"
"34999",1,1,"Four51 Inc"
"07263",1,1,"Bay Technologies(BEA Systems)"
"89295",1,1,"Trans-Global Interactive"
"61975",1,1,"Most Home Real Estate Services"
"43738",1,1,"HomeBank Technologies Inc"
"29535",1,1,"emuse technologies"
"54878",1,1,"Lowry Computer Products Inc"
"05691",1,1,"Beijing Beida Jade Bird Co Ltd"
"69558",1,1,"ProQuent Systems Corp"
"44784",1,1,"Interligare SL"
"44800",1,1,"inData Corp"
"D3706",1,1,"Integralis AG"
"45193",1,1,"Identikey Pty Ltd"
"08988",1,1,"BigMachines Inc"
"45494",1,1,"IDentiTRAK Technologies"
"82732",1,1,"Sig-Tec Corp"
"09863",1,1,"Boomi Inc"
"97808",1,1,"Worldspan LP"
"35093",1,1,"4Medica Inc"
"67148",1,1,"OpSource Inc"
"41751",1,1,"Harvest Technology Group Inc"
"84764",1,1,"SpeechWorks International Inc"
"81879",1,1,"SOFHA GmbH"
"98557",1,1,"Adaptive Planning Inc"
"34552",1,1,"Foresight Software Inc"
"45541",1,1,"Inertia Beverage Group Inc"
"00667",1,1,"Akonix Systems Inc"
"06203",1,1,"Badboy Software Pty Ltd"
"05414",1,1,"Axena Inc"
"42199",1,1,"Healthworks Alliance"
"26690",1,1,"Durunet(Korea Power &"
"20673",1,1,"CondeNet Inc"
"60722",1,1,"Mobile Gaming Solutions Ltd"
"09149",1,1,"Billtrust"
"34474",1,1,"Fonix Speech Inc"
"11779",1,1,"B2Br"
"74515",1,1,"Profile Systems Inc"
"60696",1,1,"Mitsucon Tecnologia SA"
"70320",1,1,"Pathlore Software Corp"
"74607",1,1,"PrePass"
"75109",1,1,"Quotable Value Ltd"
"27860",1,1,"eBusiness Solution Pros Inc"
"56290",1,1,"Manhattan Projects LLC"
"94772",1,1,"Webroot Software Inc"
"00847",1,1,"Agilysys Inc"
"87682",1,1,"Tata Infotech Ltd"
"87629",1,1,"T-Systems International GmbH"
"35966",1,1,"Fujitsu Network Communications"
"07554",1,1,"Bebo Inc"
"43005",1,1,"Highland Lakes Software Inc"
"13970",1,1,"Capita Technologies Inc"
"48193",1,1,"Kago Inc"
"46151",1,1,"InterWise Inc"
"27879",1,1,"ECapital Solutions(Leading)"
"11145",1,1,"BroadVision OnDemand Ltd"
"25850",1,1,"Dotmenu Inc"
"89663",1,1,"CYOP Systems International Inc"
"99030",1,1,"Zynx Health Inc"
"00691",1,1,"Adhesion Technologies"
"94843",1,1,"WebTrends Inc"
"48406",1,1,"K2B Inc"
"88570",1,1,"Thoughtmill Corp"
"54731",1,1,"YJT Solutions LLC"
"88080",1,1,"PFN Inc"
"46247",1,1,"IBS Group Inc"
"53269",1,1,"LifeSize Communications"
"82093",1,1,"ShearWater Solutions Pty Ltd"
"07793",1,1,"Beep Science AS"
"46501",1,1,"iPay Technologies LLC"
"77773",1,1,"EA Systems Inc"
"83198",1,1,"AOL LLC"
"88127",1,1,"Telic Communications Inc"
"56505",1,1,"Manugistics Inc"
"46861",1,1,"Infobright Inc"
"18891",1,1,"Cloudmark Inc"
"93418",1,1,"Warever(LSI Communications)"
"99029",1,1,"Zeosoft Technology Group Inc"
"87528",1,1,"Tandel Systems LLC"
"83328",1,1,"Solutions America Inc"
"02142",1,1,"Alternative Technology Inc"
"97415",1,1,"Wingcast(Ford Motor,Qualcomm)"
"90603",1,1,"U-Turn Media Group"
"83647",1,1,"Sony Media Software"
"35996",1,1,"FullSeven Technologies Inc"
"93037",1,1,"Vordel Ltd"
"85826",1,1,"SteelTrace Ltd"
"03740",1,1,"Aonix Corp"
"98443",1,1,"XMLCities (TM) Inc"
"45113",1,1,"i-Open Inc"
"72353",1,1,"PinPoint Corp"
"69568",1,1,"P2i Newspaper Inc"
"37564",1,1,"Gilian Technologies Inc"
"93198",1,1,"WyzAnt Inc"
"14810",1,1,"Cassatt Corp"
"26547",1,1,"Dune Networks Inc"
"83285",1,1,"SolArc Inc"
"72780",1,1,"Platform Computing Inc"
"45454",1,1,"Ikivo AB"
"78597",1,1,"Mercado"
"75368",1,1,"RCN Business Solutions Inc"
"9166",1,1,"Air-Q Wi-Fi Corp"
"04590",1,1,"AsiaInfo Technologies"
"42252",1,1,"iWellness LLC"
"58963",1,1,"Meridian Holdings Inc"
"51587",1,1,"Language Weaver Inc"
"24364",1,1,"Cyota Inc"
"74625",1,1,"Purkinje Inc"
"75376",1,1,"Radiance Technologies Inc"
"01751",1,1,"Allenbrook Inc(AMS Services)"
"26175",1,1,"DragonWave Inc"
"91874",1,1,"Vadium Technology Inc"
"55237",1,1,"Lysis SA"
"04528",1,1,"Asia Infonet Co"
"01038",1,1,"Aim Technology Inc"
"18502",1,1,"ClearForest Corp"
"09194",1,1,"Bitrix Inc"
"53620",1,1,"Lion Inc"
"20354",1,1,"CommuniGate Systems"
"74736",1,1,"Qwiz Inc"
"25603",1,1,"Docufide Inc"
"45378",1,1,"InCentric Solutions LLC"
"71737",1,1,"Pharmaceutical Care Network"
"44098",1,1,"Hostway Corp"
"25244",1,1,"Diagnos Inc"
"46809",1,1,"IPICO Sports"
"75445",1,1,"RGB Networks"
"63192",1,1,"N2uitive Corp"
"06027",1,1,"Bambuu Ltd"
"60739",1,1,"Azaire Networks Inc"
"45478",1,1,"Alphapicture"
"92612",1,1,"Vovici Corp"
"35994",1,1,"Fujitsu Transaction Solutions"
"73754",1,1,"PostX Corp"
"00589",1,1,"AcuPrint Technology"
"07336",1,1,"Bazaarvoice Inc"
"45970",1,1,"International Internet Inc"
"29931",1,1,"EuroLogic Systems Group Ltd"
"56491",1,1,"MAPICS Inc"
"23920",1,1,"Davox Corp"
"38426",1,1,"Graffiti Entertainment LLC"
"61682",1,1,"JP Morgan FCS Corp"
"60991",1,1,"Moneyline Telerate Inc"
"00882",1,1,"Agilera Inc"
"73094",1,1,"PointRoll Inc"
"78815",1,1,"AirTight Networks Inc"
"74915",1,1,"Qwest CyberSolutions LLC"
"92307",1,1,"VIACK Corp"
"45044",1,1,"ITF Intertraffic Gslscft fuer"
"45736",1,1,"IML Inc"
"46349",1,1,"Internet REIT Inc"
"82317",1,1,"Shenzhen Dawning Info Ind"
"63031",1,1,"myStockOptions.com"
"02073",1,1,"Alpha Data Systems Inc"
"83280",1,1,"Solver Inc"
"01225",1,1,"AGN Networks Inc"
"03431",1,1,"Ando Media LLC"
"68177",1,1,"Omega World Inc"
"13056",1,1,"Cdigix Inc"
"03237",1,1,"Anacomp Inc"
"78285",1,1,"Sysix Solutions Intl Gmbh"
"30161",1,1,"Exemplar Logic Inc"
"40046",1,1,"Gruppo Formula SpA"
"01228",1,1,"Airwide Solutions Inc"
"74650",1,1,"Shift4 Corp"
"02143",1,1,"Corbis Corp"
"45852",1,1,"Intercom Co Ltd"
"60825",1,1,"Mitchell Medical Inc"
"40639",1,1,"Halogen Software Inc"
"20602",1,1,"Concerto Software Inc"
"78822",1,1,"Sabiclub.com Corp"
"69469",1,1,"PDN Xinren Information & Tech"
"11143",1,1,"Broadway & Seymour Inc"
"81819",1,1,"SettlementRoom Inc"
"20613",1,1,"Concept Software Systems"
"86710",1,1,"Sunbelt Software Inc"
"26955",1,1,"Epeopleasia Sdn Bhd"
"86309",1,1,"Strato AG"
"09623",1,1,"Bluestone Software Inc"
"01254",1,1,"Ask.com"
"44057",1,1,"Horizon Wimba Inc"
"83004",1,1,"SimSci-Esscor"
"27970",1,1,"EdgeCast Networks Inc"
"03157",1,1,"Amisys Synertech Inc"
"90601",1,1,"Unitime Systems Inc"
"49328",1,1,"Keyfile Corp"
"87014",1,1,"Syngence Corp"
"44160",1,1,"Hotpalm.com"
"64029",1,1,"Neverfail Group Ltd"
"01097",1,1,"Agentrics LLC"
"36141",1,1,"GDR Software Ltd"
"13096",1,1,"Acxiom Risk Mitigation Inc"
"88130",1,1,"Telrex"
"36304",1,1,"GHN-Online Inc"
"59535",1,1,"Microsoft Denmark"
"80615",1,1,"Scalix Corp"
"02048",1,1,"Aloha Mobile.Net LLC"
"88788",1,1,"Bid.Com International Inc"
"18987",1,1,"Coactive Networks Inc"
"24689",1,1,"Next Generation Technology Inc"
"79626",1,1,"Samyog Software"
"45611",1,1,"IntelliReach Corp"
"09337",1,1,"Blatant Media Corp"
"00307",1,1,"Applogic Systems Ltd"
"71393",1,1,"Performancesoft Inc"
"54147",1,1,"Loki Entertainment Software"
"53215",1,1,"Lightspeed Interactive Inc"
"60710",1,1,"Mobile Airwaves Inc"
"88729",1,1,"Timera Inc"
"81671",1,1,"Semeron Corp"
"45846",1,1,"Interaxx Technologies Inc"
"36078",1,1,"FundsXpress Finanl Network Inc"
"34974",1,1,"Fortify Software Inc"
"05362",1,1,"Aveo Inc"
"16981",1,1,"Chinasoft Inc"
"14890",1,1,"Catylist Inc"
"75095",1,1,"Quova Inc"
"23845",1,1,"Datalogic Mobile SRL"
"20392",1,1,"Comneon GmbH"
"64217",1,1,"Neocase Software Inc"
"83197",1,1,"SmartSignal Corp"
"52101",1,1,"Layer 7 Technologies Inc"
"86850",1,1,"Surfware Inc"
"19425",1,1,"Collation Inc"
"79470",1,1,"Salient Corp"
"41900",1,1,"Hatsize Learning Corp"
"15964",1,1,"Charismac Engineering Inc"
"45112",1,1,"IT & T Limited"
"60745",1,1,"Mobile Media Co AS"
"36443",1,1,"GadgetTrak"
"49935",1,1,"Kroll Factual Data Inc"
"21255",1,1,"Conversay"
"45851",1,1,"Intesa"
"58629",1,1,"MediConnect Inc"
"65254",1,1,"Newtonian Software"
"69216",1,1,"Oxlo Systems Inc"
"12340",1,1,"Business Logic Corp"
"74450",1,1,"PSINet Publishing Corp"
"93375",1,1,"Wanbishi Archives Co Ltd"
"54599",1,1,"Axia NetMedia Corp"
"30443",1,1,"ExportAmerica.com Inc"
"18453",1,1,"Clearswift Ltd"
"85277",1,1,"Square Enix Inc"
"08408",1,1,"Bergsala AB"
"17185",1,1,"Cimetrix Inc"
"92425",1,1,"Vermont Systems Inc"
"89104",1,1,"Torex PLC"
"59786",1,1,"MidNet Inc"
"80006",1,1,"Sandlot Corp"
"55410",1,1,"M2M Solutions Pty(M2M Corp)"
"83354",1,1,"SoftPlus Inc"
"86611",1,1,"Tervela"
"42186",1,1,"HealthFlash Inc"
"75727",1,1,"RedDot Solutions Corp"
"97828",1,1,"Wombat Financial Software Inc"
"45256",1,1,"ImageWare R&D"
"G0535",1,1,"Asiacontent.com Ltd"
"29421",1,1,"Ensim Corp"
"10560",1,1,"Brash Entertainment LLC"
"27104",1,1,"Etech Group Pty Ltd"
"74343",1,1,"Propel Software Corp"
"90148",1,1,"Twin Entertainment Inc"
"49860",1,1,"Klever Marketing Inc"
"42373",1,1,"Health Language Inc"
"00841",1,1,"Agate Group Sdn Bhd"
"96534",1,1,"Whitelight Systems Corp"
"04839",1,1,"Atlantic Coast PLC"
"92288",1,1,"Vegas.com LLC"
"59193",1,1,"MetroNet Solutions"
"12454",1,1,"Bytes of Learning Inc"
"01324",1,1,"Amika Mobile Corp"
"69288",1,1,"PC-SPEZIALIST Franchise AG"
"75663",1,1,"Reconnex Corp"
"45676",1,1,"Information Technology Inc"
"17095",1,1,"Choice Information Systems Inc"
"46254",1,1,"Istituto Centrale delle Banche"
"22284",1,1,"Covalent Technologies Inc"
"00437",1,1,"Accrue Software Inc"
"74525",1,1,"PRISMIQ Inc"
"04048",1,1,"Ariadne Genomics Inc"
"58386",1,1,"Melodeo Inc"
"50631",1,1,"Kontor New Media GmbH"
"02129",1,1,"Altaworks Corp"
"29556",1,1,"EnterpriseDB Corp"
"68429",1,1,"OpenConnect Systems Inc"
"67649",1,1,"Odyssey Asset Mgmt Sys Inc"
"80113",1,1,"SanOne"
"91949",1,1,"V-Kernel Corp"
"43760",1,1,"Homeshark"
"21984",1,1,"Corporate Information Solution"
"42176",1,1,"HealthCentral Network"
"22295",1,1,"Coverity Inc"
"4498",1,1,"ACI Worldwide Inc"
"78899",1,1,"SPC Digital"
"01382",1,1,"Alchemedia Technologies Inc"
"04012",1,1,"ARGO Data Resource Corp"
"17308",1,1,"Citec"
"47843",1,1,"Job Network Inc"
"20535",1,1,"Computer Repair Systems LLC"
"20513",1,1,"Computer Generation Inc"
"92660",1,1,"VidShadow Inc"
"17157",1,1,"Cigital Inc"
"28007",1,1,"EdgeMatrix Pte Ltd"
"69508",1,1,"Pacific WebWorks Inc"
"55631",1,1,"MRG Document Technologies Inc"
"36891",1,1,"Gemcom Software Intl Inc"
"83067",1,1,"SkillSet Software Inc"
"04385",1,1,"Asgard Holding LLC"
"87552",1,1,"Tableau Software"
"09568",1,1,"Blue Moon Industries"
"31457",1,1,"The FeedRoom Inc"
"46519",1,1,"Istria Finance & Technolgy"
"83307",1,1,"Snickelways Interactive Inc"
"74860",1,1,"Quanser Inc"
"92554",1,1,"Vhayu Technologies Corp"
"92594",1,1,"Vialogy PLC"
"88522",1,1,"Thomson Scientific Inc"
"13060",1,1,"California Software Corp"
"05740",1,1,"BB Technologies Corp"
"20257",1,1,"CommercialWare Inc"
"74123",1,1,"Pressplay"
"87990",1,1,"Telenet Japan Co Ltd"
"36491",1,1,"GameSpy Industries Inc"
"15177",1,1,"Ceecom Inc"
"52891",1,1,"LexisNexis Group"
"09035",1,1,"BinTec Communications AG"
"92529",1,1,"Versata Inc"
"46113",1,1,"InterTrust Technologies Corp"
"00616",1,1,"Active Endpoints Inc"
"46044",1,1,"IT&E Ltd"
"29797",1,1,"ETTIX Software Solutions Corp"
"60748",1,1,"Modcomp Inc"
"10812",1,1,"Brides.com"
"91785",1,1,"VT MAK"
"20730",1,1,"Conix Systems Inc"
"38059",1,1,"Gold Entertainment Group Inc"
"45223",1,1,"ISIP Telecom Group Inc"
"69244",1,1,"Pacific Internet HK Ltd"
"46872",1,1,"iQ4bis Software Inc"
"60941",1,1,"Monitor Systems Worldwide"
"97126",1,1,"Willows Software"
"83025",1,1,"Sirana Software Inc"
"49312",1,1,"KeyAssets.com Inc"
"98405",1,1,"Xelus Inc"
"02323",1,1,"SHC Ambeo Acquisition Corp"
"74489",1,1,"Psipenta Software Systems GmbH"
"22220",1,1,"Covelight Systems Inc"
"87116",1,1,"Syclo Corporation"
"91523",1,1,"Untangle Inc"
"45707",1,1,"Infoteria Inc"
"81824",1,1,"Senforce Technologies Inc"
"34416",1,1,"Focus Systems Co"
"04298",1,1,"Astaro Corp"
"84745",1,1,"SpeedCast Ltd"
"63649",1,1,"National Info Consortium Inc"
"46368",1,1,"Intelligent Results Inc"
"12369",1,1,"CT Legal Solutions Inc"
"45495",1,1,"Infocomm Asia Holdings Pte Ltd"
"53984",1,1,"Lockheed Martin NE&SS"
"25451",1,1,"DirectAdvice.com"
"68888",1,1,"Othentik Technologies Inc"
"45860",1,1,"Intelisys Electronic Commerce"
"82316",1,1,"Shenzhen Kingdee Middleware"
"45124",1,1,"Lavelle Engineering"
"04622",1,1,"Astea International Inc"
"47234",1,1,"JEDA Technologies Inc"
"30745",1,1,"Farelogix Inc"
"44892",1,1,"IT Factory Inc"
"98649",1,1,"XProtean Inc"
"98955",1,1,"ZIM Corp"
"82026",1,1,"Shavlik Technologies LLC"
"60478",1,1,"Mirus Information Technology"
"88192",1,1,"Teksouth Corp"
"58369",1,1,"Mega Star Media Inc"
"41115",1,1,"Harbinger Commerce Ltd"
"68852",1,1,"OB10"
"73850",1,1,"Promis Solutions AG"
"59582",1,1,"deltathree Inc"
"76083",1,1,"Requisite Technology Inc"
"05569",1,1,"BSI2000 Inc"
"94708",1,1,"Weather Services International"
"90918",1,1,"Uniplex Software Inc"
"25619",1,1,"DocuSign Inc"
"12538",1,1,"CH2M Hill Inc"
"88528",1,1,"Thomson RIA"
"75068",1,1,"RadWare Ltd"
"92993",1,1,"Wofex Inc"
"00395",1,1,"Appshop Inc"
"28840",1,1,"Elleipsis Inc"
"45834",1,1,"Integralis Technology Ltd"
"82871",1,1,"Similarity Systems Ltd"
"05074",1,1,"Audible Magic Corp"
"84796",1,1,"Spectrum K12 School Solutions"
"67579",1,1,"Ocwen Technology Xchange Inc"
"70571",1,1,"Peladon Software Inc"
"83616",1,1,"Source Informatics Inc"
"57917",1,1,"McHugh Software International"
"82818",1,1,"SofTrek Corp"
"36093",1,1,"Futurenet"
"97730",1,1,"Wise Solutions Inc"
"81717",1,1,"ServiceWare Inc"
"25460",1,1,"Disclosure Inc(Primark Corp)"
"45023",1,1,"Isicad Inc"
"85253",1,1,"Staffware PLC"
"98671",1,1,"Xsis Informatics"
"69969",1,1,"ParAccel Inc"
"40173",1,1,"Guidance Software Inc"
"76213",1,1,"Rhetorical Systems Ltd"
"49625",1,1,"Atronic Inc"
"45555",1,1,"INSA"
"38915",1,1,"Gravity EU SASU"
"85791",1,1,"Stefanini IT Solutions"
"20784",1,1,"Connectix Corp"
"23572",1,1,"Damgaard Inc"
"62841",1,1,"myCIO.com"
"37390",1,1,"Geosign Corp"
"46299",1,1,"IntraNexus Inc"
