cusip1,cusip2
"43358","62909"
"74010","90286"
"46575","42100"
"13125","60684"
"68270","23276"
"80183","65656"
"B5628","48236"
"31191","42823"
"31756","36854"
"58445","77624"
"61741","50576"
"89145","78064"
"15108","67622"
"63018","48311"
"63018","87401"
"63018","82455"
"63018","67420"
"63018","87406"
"63018","55900"
"63018","50125"
"63018","04654"
"63018","89178"
"24275","42550"
"69457","52474"
"45913","62007"
"69437","08590"
"69437","9044Z"
"80305","08590"
"80305","9044Z"
"59491","43357"
"00928","62007"
"20752","62007"
"00928","87150"
"20752","87150"
"54572","44921"
"89413","44921"
"46600","56377"
"46600","07280"
"46684","46259"
"46684","65458"
"59491","79604"
"45677","03816"
"59491","50196"
"44544","62579"
"00846","16218"
"64121","37936"
"25891","43357"
"75605","57687"
"02364","14433"
"82320","25793"
"26873","43377"
"69319","9044J"
"00311","9044J"
"88931","9044J"
"18944","20338"
"23468","89331"
"23468","30073"
"23773","89331"
"23773","30073"
"56464","70456"
"80313","70263"
"80409","87264"
"80305","90452"
"51569","74752"
"62947","09175"
"45709","09175"
"62947","88910"
"62947","24902"
"45709","88910"
"45709","24902"
"56275","92047"
"51376","61613"
"45678","70444"
"55288","37518"
"25403","86513"
"59491","48265"
"59491","17275"
"59491","9045J"
"45819","45920"
"82617","45920"
"58890","45920"
"90131","1008Z"
"68389","1008Z"
"14070","92281"
"74158","57386"
"45297","20527"
"83972","20527"
"00467","88910"
"68389","62962"
"03755","69285"
"03755","904JV"
"59491","12683"
"75596","70504"
"64089","79605"
"64089","78440"
"64089","54569"
"64089","95687"
"64089","44888"
"64089","54562"
"64089","11060"
"64089","82456"
"64089","50316"
"64089","3"
"64089","25"
"45614","87933"
"75409","86681"
"59491","40208"
"02364","63486"
"02364","97814"
"87964","54933"
"59491","87938"
"35901","07408"
"01678","14761"
"78562","98459"
"87998","88005"
"82633","00784"
"44951","23761"
"68280","26945"
"16951","68263"
"89412","17272"
"83567","87402"
"98942","62942"
"98927","12508"
"88084","20271"
"28935","57687"
"87661","57687"
"45047","05162"
"59284","43357"
"59284","35959"
"63579","26904"
"89318","43357"
"60034","57645"
"60034","08219"
"60940","57645"
"60940","08219"
"61741","84926"
"83474","83486"
"00467","60682"
"27782","29855"
"06828","63907"
"53589","75608"
"65508","26810"
"58445","78008"
"59491","27947"
"59491","00310"
"87939","62905"
"87939","86681"
"87939","29482"
"87939","65490"
"87939","65656"
"45819","86681"
"84925","L8137"
"64098","88731"
"59491","88731"
"64098","G3788"
"64098","45718"
"64098","67846"
"59491","G3788"
"59491","45718"
"59491","67846"
"99012","14450"
"83437","74412"
"20583","87820"
"42979","15747"
"00689","95805"
"64107","29586"
"29155","10690"
"64121","24702"
"92343","86681"
"68389","86681"
"48374","89189"
"68370","46259"
"47006","62867"
"47006","64146"
"47006","35982"
"47006","9044J"
"11141","60505"
"02263","60505"
"11141","42823"
"02263","42823"
"37921","26134"
"82954","70562"
"59497","46278"
"48373","904JV"
"97659","05363"
"90379","98385"
"31839","80555"
"45245","72447"
"69457","00056"
"35901","92794"
"68916","40532"
"68916","50155"
"59491","74912"
"02364","53331"
"62942","48311"
"68389","48311"
"62942","82455"
"68389","82455"
"62942","87401"
"68389","87401"
"62942","67420"
"62942","87406"
"68389","67420"
"68389","87406"
"49461","66728"
"58477","70263"
"58477","86573"
"68389","43357"
"68389","62855"
"23258","23276"
"75028","07017"
"02364","29356"
"02364","45920"
"40524","24713"
"65413","9044J"
"31688","9044J"
"02364","05329"
"50303","29380"
"45692","15990"
"81567","74409"
"45569","60676"
"45569","83326"
"83474","60676"
"83474","83326"
"05458","65476"
"05458","14040"
"00689","05697"
"87834","69529"
"58445","12519"
"12417","00309"
"91819","86561"
"12417","86561"
"91819","62905"
"91819","89148"
"12417","62905"
"12417","89148"
"59491","1957"
"50303","98169"
"75064","29430"
"08979","74341"
"71533","74341"
"53814","74341"
"75052","74341"
"11141","24713"
"11141","92930"
"25402","60676"
"45053","60676"
"68395","68268"
"76115","42823"
"00650","82334"
"78560","87791"
"00505","29350"
"64150","10304"
"14707","03349"
"81169","45831"
"83485","28246"
"83485","904JV"
"90186","23252"
"59520","65656"
"87987","41160"
"91855","59267"
"91855","64026"
"05483","01678"
"46082","74912"
"00508","20263"
"59491","26208"
"37966","20263"
"02364","87426"
"45030","40447"
"71533","56624"
"02364","19121"
"80305","65656"
"69937","23311"
"29609","70214"
"30065","45814"
"80452","78532"
"80452","12555"
"80452","88092"
"80452","62867"
"02364","43785"
"60852","40486"
"89486","87969"
"68376","45085"
"42204","57792"
"45614","11041"
"26897","16136"
"26897","04030"
"23261","58460"
"45705","74408"
"82320","65490"
"59491","98412"
"86953","12453"
"00088","26209"
"G3017","98156"
"45665","73119"
"41145","18945"
"60715","42823"
"75029","886"
"98370","04363"
"23260","42821"
"23260","09753"
"68400","42821"
"68400","09753"
"23260","42821"
"29440","42821"
"23260","09753"
"29440","09753"
"68236","86681"
"48338","86681"
"68236","31749"
"48338","31749"
"74892","45233"
"52191","90508"
"00276","74245"
"10138","91677"
"10138","74178"
"45705","84616"
"23408","62905"
"23408","904JV"
"86959","21775"
"68232","10637"
"84925","59495"
"45839","50252"
"27782","50302"
"63938","00971"
"07714","91127"
"07714","22936"
"69506","90931"
"68232","98385"
"59491","53775"
"81580","78443"
"45030","57175"
"74409","57175"
"69664","24712"
"10138","70438"
"92806","35660"
"59491","44485"
"42220","44485"
"82617","55268"
"59491","24702"
"21868","73200"
"83545","05699"
"46583","97726"
"64446","61965"
"86184","03769"
"55414","35553"
"88632","00808"
"75028","62983"
"00467","45828"
"95025","45828"
"68389","26361"
"59491","86516"
"87998","65345"
"88849","29890"
"11219","59104"
"92673","59104"
"30728","84839"
"59491","12698"
"59491","74558"
"31826","42823"
"31826","65490"
"45245","57653"
"26789","59494"
"58432","97551"
"92673","03349"
"80305","51729"
"04966","98460"
"05324","98460"
"04523","90921"
"24279","60593"
"58440","86323"
"20491","65476"
"55487","02290"
"83485","47110"
"98431","47110"
"83485","83401"
"98431","83401"
"45678","89149"
"00650","16922"
"74403","70336"
"45666","74140"
"50195","54953"
"20507","54953"
"20069","54953"
"50195","23340"
"50195","50300"
"50195","79603"
"20507","23340"
"20069","23340"
"20507","50300"
"20069","50300"
"20507","79603"
"20069","79603"
"25433","14071"
"14077","29475"
"23824","35705"
"55347","60676"
"59491","904JV"
"15084","29585"
"05371","75813"
"55181","90001"
"78550","82712"
"83469","48566"
"64114","31304"
"Y6618","87333"
"67082","45843"
"67082","81974"
"86849","45814"
"31810","78346"
"44084","78346"
"92788","75031"
"58521","30280"
"58521","46251"
"53228","27746"
"20589","91378"
"29450","68270"
"89318","88633"
"89318","49290"
"89318","86561"
"89318","46662"
"89318","82554"
"02208","81661"
"02208","83302"
"83567","83569"
"49471","83569"
"83567","05370"
"83567","73276"
"83567","05695"
"83567","34993"
"83567","88930"
"83567","14584"
"83567","98966"
"83567","9.1"
"83567","9.1"
"83567","9.1"
"49471","05370"
"49471","73276"
"49471","05695"
"49471","34993"
"49471","88930"
"49471","14584"
"49471","98966"
"49471","9.1"
"49471","9.1"
"49471","9.1"
"49471","9.1"
"49471","9.1"
"49471","9.1"
"90225","31632"
"04033","60505"
"62643","24715"
"98402","42820"
"29382","38175"
"65344","69418"
"88409","45768"
"88722","82447"
"17312","27792"
"71533","29585"
"45050","98605"
"45050","25377"
"62972","44889"
"89409","55472"
"45030","45943"
"59497","25152"
"55082","29322"
"77432","68215"
"83575","15953"
"20491","64110"
"80313","46662"
"86558","46662"
"67082","85590"
"59491","11102"
"59491","00209"
"98942","60713"
"98942","62942"
"54572","68633"
"29304","79550"
"30728","25156"
"31810","36845"
"31810","44066"
"02364","00036"
"87192","9048U"
"78436","29450"
"68371","N5091"
"30329","79550"
"25615","26881"
"02208","25537"
"02208","55622"
"02208","49989"
"68389","44858"
"72594","42128"
"64121","45872"
"26803","52729"
"81788","57636"
"90281","59102"
"42829","25153"
"78669","45681"
"00467","81782"
"00467","69340"
"00467","05981"
"00467","89074"
"00467","71936"
"04268","08889"
"87172","48572"
"98919","31760"
"87077","93442"
"57058","76128"
"47132","93568"
"43358","81311"
"43358","48311"
"80319","25378"
"23465","45920"
"13890","23559"
"13890","50238"
"20491","45664"
"23294","40389"
"87895","03347"
"49972","79604"
"27352","38377"
"56059","83144"
"15033","03528"
"40392","9047S"
"15955","43325"
"37366","60781"
"45704","60781"
"68389","52605"
"68389","48616"
"68389","15231"
"68389","23331"
"68389","74586"
"80305","55262"
"80305","24481"
"80305","42550"
"80305","59124"
"02208","48368"
"12328","78463"
"62472","02093"
"03883","89560"
"61741","05304"
"02364","74614"
"88553","63880"
"88553","63880"
"00460","63880"
"49976","45428"
"49976","48566"
"49976","14349"
"02208","26910"
"02208","65551"
"11776","57687"
"41057","50063"
"25401","36357"
"46575","82633"
"45665","53958"
"46612","71376"
"91855","64026"
"83485","47121"
"83485","86737"
"87194","74490"
"02364","08589"
"59491","31340"
"59491","16161"
"59491","36186"
"59491","60505"
"59491","66938"
"59491","31338"
"59491","16161"
"59491","94974"
"59491","37044"
"27029","38078"
"34631","35955"
"92968","12023"
"75637","87969"
"59491","55374"
"36483","9048U"
"36483","9045J"
"88000","73890"
"83567","40436"
"71533","24713"
"46114","92848"
"04289","92848"
"04033","14178"
"02364","81238"
"58731","73642"
"68389","12682"
"42220","02527"
"04033","24702"
"45727","42823"
"45727","86681"
"13912","42823"
"00934","42823"
"36262","42823"
"73612","42823"
"13912","86681"
"00934","86681"
"36262","86681"
"73612","86681"
"04033","25816"
"59491","03349"
"69264","26812"
"29382","88320"
"29382","78644"
"29382","04950"
"46984","48335"
"92816","87993"
"9044L","53636"
"27352","35660"
"89079","20338"
"37923","74453"
"90492","24713"
"38870","88643"
"92049","89251"
"68389","16675"
"68389","58176"
"23754","50209"
"59491","65248"
"46575","45920"
"04033","45920"
"92967","26910"
"54140","05587"
"59491","65255"
"26933","29585"
"24990","29585"
"20491","87675"
"02364","70501"
"18277","29585"
"20491","12682"
"27877","89374"
"Y6618","43321"
"Y6618","88329"
"68389","62007"
"88549","36854"
"91935","70501"
"17063","79604"
"79549","04261"
"67005","73089"
"27908","26881"
"23251","57381"
"89318","57381"
"59491","62889"
"59014","90001"
"80305","D1668"
"10950","26917"
"98370","45835"
"00218","82966"
"80406","20271"
"81634","71363"
"83191","78664"
"G3017","80370"
"75637","84839"
"15688","67622"
"27865","05069"
"64114","49855"
"45919","49855"
"45691","89376"
"02364","39381"
"59491","74752"
"68389","81238"
"68389","14442"
"02364","65490"
"45233","86291"
"82617","03349"
"45035","45679"
"20069","37044"
"68389","37044"
"20069","34537"
"68389","34537"
"20069","D1668"
"68389","D1668"
"20069","75892"
"68389","75892"
"20069","65474"
"68389","65474"
"48592","35187"
"59491","43851"
"00846","70221"
"91855","62459"
"91855","98401"
"80318","87969"
"68389","62007"
"68389","23135"
"46575","89233"
"04618","83331"
"68389","92219"
"68376","12698"
"68389","34537"
"G6754","27876"
"G3017","75630"
"G3017","45061"
"55921","24713"
"88553","21751"
"88553","88947"
"83169","97659"
"45920","62007"
"45920","65490"
"45920","74490"
"54570","62007"
"54570","65490"
"54570","74490"
"69664","62007"
"85428","62007"
"69664","65490"
"85428","65490"
"69664","74490"
"85428","74490"
"90403","30182"
"23437","00750"
"25383","55247"
"46279","18555"
"28566","87927"
"59491","87927"
"76771","72342"
"48360","18555"
"88553","24486"
"68389","67021"
"68389","13969"
"68389","29015"
"55646","86862"
"60461","12533"
"80305","25152"
"69461","92818"
"45030","80326"
"25471","85223"
"87113","43849"
"68270","20994"
"55386","24029"
"04033","76142"
"37961","36354"
"35688","04950"
"59491","46571"
"59491","9044J"
"68389","1008Z"
"46492","98134"
"85807","86890"
"89318","53657"
"30325","74200"
"04001","66661"
"72583","01609"
"47119","17339"
"29239","22560"
"29239","42281"
"59491","M5147"
"53625","00971"
"90307","12315"
"11141","12315"
"90307","86681"
"11141","86681"
"02364","49689"
"46575","91301"
"46575","43851"
"25071","69865"
"25071","9045J"
"00880","69865"
"00880","9045J"
"74766","69865"
"74766","9045J"
"00508","74213"
"59507","71605"
"88579","74909"
"53260","23792"
"17239","33942"
"45691","84015"
"08870","86777"
"00823","43090"
"73936","96662"
"59491","67622"
"45857","45740"
"45024","48418"
"45024","00815"
"07167","68376"
"68189","74382"
"85920","62955"
"85920","48638"
"58731","97845"
"89318","65463"
"89318","98603"
"G5574","9044I"
"89318","46571"
"89318","94115"
"89318","65503"
"49302","26915"
"21089","98388"
"60504","20449"
"68338","90927"
"65365","89247"
"46492","53634"
"14082","27746"
"Y6618","88236"
"12989","11130"
"00733","29081"
"28164","64141"
"12738","92247"
"85219","9045J"
"53228","62007"
"53228","55371"
"64095","03164"
"14910","81311"
"14910","23391"
"64120","81311"
"64120","23391"
"89486","81311"
"57378","81311"
"83424","81311"
"89486","23391"
"57378","23391"
"83424","23391"
"59521","87964"
"46120","26915"
"33762","04415"
"59491","35960"
"59491","90478"
"59491","35958"
"53012","12084"
"68377","12084"
"00276","69458"
"71915","17046"
"05605","78543"
"00467","45317"
"26161","45317"
"83422","42824"
"83422","88914"
"74402","42824"
"74402","88914"
"87196","42824"
"87196","88914"
"23462","42824"
"63735","42824"
"23462","88914"
"63735","88914"
"06698","75634"
"83485","92239"
"55921","24702"
"45874","24702"
"59491","26864"
"25284","44592"
"33785","17163"
"68389","26483"
"58541","94947"
"02368","57632"
"87113","61688"
"10805","61688"
"87113","66991"
"10805","66991"
"71366","49330"
"03156","23335"
"29428","65656"
"59491","90921"
"64121","30327"
"56501","35705"
"40480","44937"
"98370","20474"
"59491","50063"
"24342","92334"
"87882","45401"
"92568","53807"
"92896","89455"
"37262","01717"
"74247","22560"
"74247","9045J"
"59491","88040"
"67019","65476"
"18046","23307"
"86671","15093"
"83474","52490"
"74150","44841"
"82617","24713"
"30152","92857"
"67000","35981"
"85804","81575"
"45030","79860"
"23437","12336"
"42220","58505"
"59491","58505"
"45920","58505"
"13466","36916"
"B5628","78518"
"B5628","50292"
"B5628","99010"
"42220","74876"
"59491","45831"
"45030","45642"
"04033","16675"
"87171","37937"
"87171","65165"
"00685","80603"
"42220","58540"
"30208","90491"
"29690","75027"
"04314","89148"
"80305","24818"
"75637","62997"
"03750","21997"
"20491","45031"
"00846","86862"
"82617","04557"
"24823","05358"
"92673","10254"
"20491","91087"
"70662","55399"
"48361","50736"
"45902","24713"
"74588","45740"
"25616","44871"
"59491","57859"
"49927","11162"
"83402","83396"
"00958","37937"
"42220","44485"
"24819","48335"
"74745","20338"
"69900","69840"
"27883","00274"
"69552","00274"
"86671","92857"
"53012","88870"
"86671","65656"
"78466","63252"
"42220","12665"
"02364","37044"
"82617","59456"
"45691","71382"
"68403","28224"
"75605","91373"
"14061","89453"
"G2108","08989"
"G2108","16982"
"26920","57859"
"61980","42823"
"02364","20439"
